Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter
11/06/2018,1204,12,23.2,52,1.2,2000,12.7,0.82,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/06/2018,206,3,17.5,87,0.5,1995,15.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/06/2018,144,4,17.5,84,0.8,2000,14.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/06/2018,1215,13,25.7,46,0.8,2000,13.2,3.18,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/06/2018,1714,16,26.2,47,3.8,1996,13.9,2.45,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/06/2018,3404,18,24.9,53,3.6,2000,14.6,1.28,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/06/2018,2579,20,21.6,62,3.3,2000,13.9,0.09,0.0,0.0,1,1,0.0,0.0,1.0,0.0
13/06/2018,1088,1,18.9,77,0.7,1987,14.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
13/06/2018,1834,13,24.9,52,1.8,1554,14.3,1.7,0.0,0.0,1,1,0.0,0.0,1.0,0.0
13/06/2018,1394,23,21.5,62,0.1,1827,13.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
14/06/2018,1047,0,21.1,69,0.5,1086,15.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
14/06/2018,532,10,19.7,94,1.1,497,18.7,0.61,1.0,0.0,1,1,0.0,0.0,1.0,0.0
14/06/2018,735,11,20.5,79,1.7,770,16.7,1.25,0.0,0.0,1,1,0.0,0.0,1.0,0.0
14/06/2018,1737,22,21.8,72,1.0,1952,16.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
15/06/2018,986,0,21.0,70,0.9,2000,15.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
15/06/2018,161,5,17.4,86,1.1,1820,15.0,0.0,0.5,0.0,1,1,0.0,0.0,1.0,0.0
15/06/2018,609,6,17.2,83,1.3,2000,14.2,0.07,0.0,0.0,1,1,0.0,0.0,1.0,0.0
15/06/2018,1726,16,26.5,45,1.6,2000,13.5,1.91,0.0,0.0,1,1,0.0,0.0,1.0,0.0
15/06/2018,2984,19,24.3,48,1.5,2000,12.5,0.59,0.0,0.0,1,1,0.0,0.0,1.0,0.0
16/06/2018,1217,0,19.0,57,1.6,2000,10.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
16/06/2018,583,7,17.0,60,1.1,1993,9.1,0.47,0.0,0.0,1,1,0.0,0.0,1.0,0.0
16/06/2018,892,8,18.7,57,1.0,1956,9.9,1.05,0.0,0.0,1,1,0.0,0.0,1.0,0.0
16/06/2018,2383,17,28.4,43,2.0,1806,14.6,1.93,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/06/2018,755,2,20.5,76,1.1,994,16.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/06/2018,304,4,19.4,82,0.9,531,16.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/06/2018,324,6,18.9,83,0.3,576,15.9,0.05,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/06/2018,1563,13,25.7,52,1.1,639,15.0,1.81,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/06/2018,1323,23,21.7,74,1.4,920,16.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/06/2018,917,0,21.3,74,1.4,963,16.4,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/06/2018,547,1,21.0,74,0.5,990,16.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/06/2018,915,11,27.3,45,2.4,846,14.3,2.84,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/06/2018,938,13,29.4,42,1.7,689,15.1,3.1,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/06/2018,997,14,29.8,36,2.0,1382,13.1,2.63,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/06/2018,1177,15,30.5,34,2.8,1590,12.8,2.87,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/06/2018,369,3,19.9,69,1.4,1179,14.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/06/2018,1258,14,27.2,44,2.9,1377,13.8,2.59,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/06/2018,2525,20,22.4,62,2.2,1041,14.7,0.05,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/06/2018,2096,22,20.8,71,2.1,800,15.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
20/06/2018,803,1,19.6,73,1.4,958,14.6,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
20/06/2018,1401,9,21.1,73,2.0,623,16.0,0.43,0.0,0.0,1,1,0.0,0.0,1.0,0.0
20/06/2018,2741,19,25.6,61,2.7,1236,17.5,0.6,0.0,0.0,1,1,0.0,0.0,1.0,0.0
20/06/2018,2246,21,21.6,74,3.3,758,16.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
21/06/2018,539,2,20.2,82,0.9,575,17.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
21/06/2018,394,3,20.0,83,1.7,607,17.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
21/06/2018,2370,8,21.4,65,1.9,821,14.5,1.15,0.0,0.0,1,1,0.0,0.0,1.0,0.0
21/06/2018,1066,11,25.5,57,1.8,943,16.3,3.01,0.0,0.0,1,1,0.0,0.0,1.0,0.0
21/06/2018,1276,15,28.3,40,3.2,1619,13.4,2.96,0.0,0.0,1,1,0.0,0.0,1.0,0.0
21/06/2018,3418,18,27.8,43,3.0,1933,14.0,1.35,0.0,0.0,1,1,0.0,0.0,1.0,0.0
21/06/2018,2811,19,26.9,42,2.4,2000,12.8,0.62,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/06/2018,268,4,19.1,86,1.4,322,16.6,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/06/2018,710,6,18.2,83,0.6,448,15.2,0.06,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/06/2018,902,10,26.3,34,0.9,1792,9.1,2.57,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/06/2018,1020,11,28.1,35,1.3,1608,11.1,3.02,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/06/2018,622,7,21.3,44,0.5,1911,8.5,0.2,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/06/2018,1229,11,27.5,31,1.9,1841,8.8,2.7,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/06/2018,258,6,20.2,87,2.0,255,17.9,0.01,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/06/2018,763,10,25.0,60,1.5,570,16.6,2.33,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/06/2018,1213,15,31.8,31,3.4,1400,12.5,2.85,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/06/2018,2290,19,27.8,41,2.7,1990,13.3,0.45,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/06/2018,2387,20,26.1,49,1.9,1960,14.5,0.1,0.0,0.0,1,1,0.0,0.0,1.0,0.0
25/06/2018,338,5,21.5,84,0.3,569,18.6,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
25/06/2018,785,6,21.3,81,0.7,604,17.8,0.05,0.0,0.0,1,1,0.0,0.0,1.0,0.0
25/06/2018,1184,15,32.7,31,1.7,1243,13.3,2.3,0.0,0.0,1,1,0.0,0.0,1.0,0.0
25/06/2018,2046,22,27.4,55,0.3,1001,17.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/06/2018,353,3,25.4,50,1.1,870,14.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/06/2018,65,15,21.5,97,0.6,311,20.9,0.21,4.5,0.0,1,1,0.0,0.0,1.0,0.0
26/06/2018,56,16,23.3,96,3.4,441,22.6,0.08,1.0,0.0,1,1,0.0,0.0,1.0,0.0
26/06/2018,113,17,24.0,95,5.0,362,23.1,0.07,2.0,0.0,1,1,0.0,0.0,1.0,0.0
27/06/2018,162,5,19.1,97,1.2,402,18.6,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
27/06/2018,417,6,19.2,97,1.5,157,18.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
27/06/2018,1015,11,23.4,73,1.3,827,18.2,2.38,0.0,0.0,1,1,0.0,0.0,1.0,0.0
27/06/2018,2487,19,24.9,70,1.8,1131,19.0,0.24,0.0,0.0,1,1,0.0,0.0,1.0,0.0
27/06/2018,980,23,22.3,83,2.6,490,19.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
28/06/2018,266,5,22.1,93,0.4,333,20.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
28/06/2018,826,10,25.3,70,0.6,1386,19.4,0.7,0.0,0.0,1,1,0.0,0.0,1.0,0.0
28/06/2018,1158,12,27.0,68,2.0,1863,20.5,1.3,0.0,0.0,1,1,0.0,0.0,1.0,0.0
28/06/2018,1223,21,21.3,94,0.3,1314,20.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
29/06/2018,460,1,22.0,96,0.1,387,21.3,0.0,0.1,0.0,1,1,0.0,0.0,1.0,0.0
29/06/2018,227,3,22.3,96,1.2,290,21.6,0.0,0.1,0.0,1,1,0.0,0.0,1.0,0.0
29/06/2018,123,4,22.3,96,0.0,278,21.6,0.0,0.1,0.0,1,1,0.0,0.0,1.0,0.0
29/06/2018,308,6,21.9,97,0.2,190,21.3,0.0,4.5,0.0,1,1,0.0,0.0,1.0,0.0
30/06/2018,310,6,22.1,85,0.5,303,19.4,0.01,0.1,0.0,1,1,0.0,0.0,1.0,0.0
30/06/2018,825,8,23.4,81,0.5,313,19.9,0.37,0.0,0.0,1,1,0.0,0.0,1.0,0.0
30/06/2018,933,10,25.1,73,0.9,358,19.9,0.66,0.0,0.0,1,1,0.0,0.0,1.0,0.0
30/06/2018,481,19,24.3,95,0.5,958,23.4,0.11,4.0,0.0,1,1,0.0,0.0,1.0,0.0
01/07/2018,865,0,22.6,88,0.2,1259,20.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
01/07/2018,586,2,22.7,87,0.5,1187,20.4,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
01/07/2018,14,14,21.5,97,0.7,1522,20.9,0.29,1.0,0.0,1,1,0.0,0.0,1.0,0.0
01/07/2018,51,15,21.8,97,0.7,324,21.2,0.14,5.5,0.0,1,1,0.0,0.0,1.0,0.0
01/07/2018,41,16,22.2,97,1.1,1745,21.6,0.25,1.0,0.0,1,1,0.0,0.0,1.0,0.0
02/07/2018,26,0,21.4,97,0.6,680,20.8,0.0,2.5,0.0,1,1,0.0,0.0,1.0,0.0
02/07/2018,23,3,21.1,96,2.4,866,20.4,0.0,4.5,0.0,1,1,0.0,0.0,1.0,0.0
02/07/2018,58,4,20.8,97,1.0,2000,20.3,0.0,4.0,0.0,1,1,0.0,0.0,1.0,0.0
02/07/2018,104,8,20.8,96,0.4,1627,20.1,0.11,1.5,0.0,1,1,0.0,0.0,1.0,0.0
02/07/2018,304,13,22.6,97,0.6,367,22.0,0.3,0.5,0.0,1,1,0.0,0.0,1.0,0.0
02/07/2018,619,15,24.2,93,1.0,590,22.9,0.78,0.0,0.0,1,1,0.0,0.0,1.0,0.0
02/07/2018,832,18,24.9,87,1.9,1742,22.5,0.25,0.0,0.0,1,1,0.0,0.0,1.0,0.0
02/07/2018,44,19,24.1,93,2.1,1118,22.8,0.23,1.5,0.0,1,1,0.0,0.0,1.0,0.0
03/07/2018,818,10,27.6,71,1.6,1870,21.8,2.14,0.0,0.0,1,1,0.0,0.0,1.0,0.0
03/07/2018,994,13,31.2,54,1.3,1961,20.7,3.11,0.0,0.0,1,1,0.0,0.0,1.0,0.0
03/07/2018,2398,20,28.8,72,0.9,2000,23.2,0.11,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/07/2018,555,2,25.1,82,0.2,2000,21.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/07/2018,372,3,24.9,83,0.2,1857,21.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/07/2018,941,11,30.0,60,2.3,1861,21.3,2.61,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/07/2018,2274,21,26.2,70,2.2,1908,20.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/07/2018,1078,0,24.2,77,1.8,1365,19.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/07/2018,846,1,23.9,79,1.7,1121,20.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/07/2018,267,4,23.5,80,0.4,924,19.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/07/2018,2309,19,26.7,69,1.4,2000,20.5,0.36,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/07/2018,1075,0,23.5,65,1.9,2000,16.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/07/2018,839,1,23.1,66,1.6,2000,16.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/07/2018,1318,9,23.3,61,1.7,2000,15.3,0.8,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/07/2018,1024,11,23.9,59,2.1,2000,15.3,1.08,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/07/2018,1209,14,27.0,52,2.1,2000,16.2,2.51,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/07/2018,3196,18,25.9,52,2.1,2000,15.2,0.57,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/07/2018,2223,20,23.8,55,2.3,2000,14.2,0.05,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/07/2018,1458,23,22.0,55,1.7,2000,12.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/07/2018,567,7,19.6,57,1.6,2000,10.8,0.42,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/07/2018,832,8,21.2,52,1.6,1998,10.9,1.2,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/07/2018,1009,9,22.6,51,1.7,2000,11.9,1.87,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/07/2018,1399,13,27.5,43,2.0,2000,13.7,3.41,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/07/2018,2020,17,28.9,45,1.4,2000,15.7,1.89,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/07/2018,2238,18,27.8,48,1.2,2000,15.7,0.91,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/07/2018,2352,19,26.1,51,1.4,2000,15.1,0.32,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/07/2018,2232,20,24.6,51,1.7,2000,13.7,0.07,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/07/2018,460,3,18.8,56,1.2,2000,9.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/07/2018,267,6,17.8,58,1.1,2000,9.4,0.04,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/07/2018,787,9,20.8,51,1.5,1973,10.2,1.65,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/07/2018,2070,16,27.9,39,1.2,2000,12.6,2.16,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/07/2018,2055,21,25.3,55,1.4,2000,15.6,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/07/2018,301,5,21.1,64,1.5,2000,14.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/07/2018,670,8,20.7,73,0.8,2000,15.6,0.3,0.2,0.0,1,1,0.0,0.0,1.0,0.0
09/07/2018,575,9,21.1,72,1.0,1982,15.8,0.52,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/07/2018,217,10,21.1,73,1.2,1957,16.0,0.4,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/07/2018,110,14,20.2,89,1.0,1854,18.3,0.27,0.5,0.0,1,1,0.0,0.0,1.0,0.0
09/07/2018,71,22,20.4,96,1.1,1641,19.7,0.0,0.5,0.0,1,1,0.0,0.0,1.0,0.0
10/07/2018,39,1,20.4,97,0.3,193,19.9,0.0,8.5,0.0,1,1,0.0,0.0,1.0,0.0
10/07/2018,534,6,20.7,97,0.9,2000,20.2,0.02,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/07/2018,1209,7,21.1,95,0.4,2000,20.2,0.14,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/07/2018,2017,8,21.7,89,0.5,2000,19.8,0.31,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/07/2018,1074,13,25.2,77,1.2,1951,20.8,1.06,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/07/2018,794,19,25.7,83,1.1,1011,22.5,0.08,0.5,0.0,1,1,0.0,0.0,1.0,0.0
11/07/2018,236,2,24.5,96,0.5,476,23.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
11/07/2018,1106,15,29.4,68,2.3,1525,22.8,1.29,0.0,0.0,1,1,0.0,0.0,1.0,0.0
11/07/2018,1923,17,28.7,71,2.9,1666,22.9,0.71,0.0,0.0,1,1,0.0,0.0,1.0,0.0
11/07/2018,2931,18,28.4,75,2.4,1564,23.5,0.52,0.0,0.0,1,1,0.0,0.0,1.0,0.0
11/07/2018,2328,19,28.2,72,1.6,1745,22.6,0.13,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/07/2018,982,9,26.5,82,2.7,815,23.1,0.57,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/07/2018,1296,16,28.1,74,2.8,1559,23.0,1.06,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/07/2018,3016,18,27.5,77,2.1,1897,23.0,0.46,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/07/2018,1945,22,25.9,83,0.6,1827,22.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/07/2018,1355,23,25.5,84,0.8,1906,22.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
13/07/2018,665,6,24.8,84,1.1,1426,21.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
13/07/2018,999,14,29.5,62,2.7,1941,21.4,1.79,0.0,0.0,1,1,0.0,0.0,1.0,0.0
13/07/2018,1094,15,30.2,62,2.4,1806,22.1,1.91,0.0,0.0,1,1,0.0,0.0,1.0,0.0
13/07/2018,1782,17,30.1,65,1.8,1923,22.7,1.36,0.0,0.0,1,1,0.0,0.0,1.0,0.0
13/07/2018,2884,18,30.8,60,2.5,1793,22.1,1.43,0.0,0.0,1,1,0.0,0.0,1.0,0.0
14/07/2018,1169,0,25.7,85,0.4,1519,22.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
14/07/2018,545,3,25.2,83,1.1,1835,22.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
14/07/2018,307,4,25.1,82,1.5,1336,21.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
14/07/2018,266,5,24.8,86,1.6,1170,22.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
14/07/2018,787,8,26.1,74,0.7,1254,21.0,0.87,0.0,0.0,1,1,0.0,0.0,1.0,0.0
14/07/2018,910,10,27.8,68,2.1,1490,21.3,1.29,0.0,0.0,1,1,0.0,0.0,1.0,0.0
15/07/2018,822,14,32.4,50,2.0,1735,20.6,3.13,0.0,0.0,1,1,0.0,0.0,1.0,0.0
15/07/2018,1125,16,32.8,52,3.0,1803,21.6,2.28,0.0,0.0,1,1,0.0,0.0,1.0,0.0
15/07/2018,2058,20,29.2,72,2.1,1932,23.6,0.09,0.0,0.0,1,1,0.0,0.0,1.0,0.0
15/07/2018,1607,22,27.5,77,0.9,1778,23.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
16/07/2018,1014,9,28.0,64,1.0,1682,20.5,1.35,0.0,0.0,1,1,0.0,0.0,1.0,0.0
16/07/2018,1425,17,33.0,46,3.1,1926,19.8,1.89,0.0,0.0,1,1,0.0,0.0,1.0,0.0
16/07/2018,1285,23,26.6,75,1.5,1996,21.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/07/2018,497,2,25.3,78,1.0,2000,21.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/07/2018,1356,7,24.4,75,1.0,841,19.6,0.35,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/07/2018,878,15,31.9,51,3.3,1465,20.4,3.01,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/07/2018,2326,19,30.6,57,1.4,1529,21.1,0.58,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/07/2018,1940,22,27.2,70,1.9,1110,21.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/07/2018,741,1,25.7,80,0.2,805,21.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/07/2018,327,5,23.9,83,0.4,780,20.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/07/2018,695,6,23.7,83,0.1,713,20.6,0.03,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/07/2018,1308,7,24.2,74,0.7,656,19.2,0.35,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/07/2018,778,13,32.1,51,2.3,776,20.6,2.96,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/07/2018,2188,21,28.0,69,1.8,1140,21.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/07/2018,687,11,30.7,48,1.6,1705,18.4,2.92,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/07/2018,798,13,32.6,47,2.7,1641,19.8,3.36,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/07/2018,722,14,33.1,47,2.5,1785,20.2,3.26,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/07/2018,827,15,33.7,41,2.5,1924,18.6,3.04,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/07/2018,1017,16,33.7,43,2.7,1890,19.3,2.55,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/07/2018,2640,18,33.0,51,2.4,1566,21.5,1.23,0.0,0.0,1,1,0.0,0.0,1.0,0.0
20/07/2018,1896,8,26.6,70,1.3,1062,20.6,1.01,0.0,0.0,1,1,0.0,0.0,1.0,0.0
21/07/2018,720,8,27.4,63,0.9,1043,19.7,1.03,0.0,0.0,1,1,0.0,0.0,1.0,0.0
21/07/2018,735,12,34.2,35,1.8,1528,16.5,3.14,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/07/2018,772,1,27.3,60,0.8,2000,18.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/07/2018,270,4,25.9,71,0.3,2000,20.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/07/2018,560,12,35.5,39,1.9,1803,19.4,3.05,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/07/2018,1212,18,36.3,35,3.0,1860,18.3,0.89,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/07/2018,1688,20,33.3,50,2.3,1706,21.4,0.1,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/07/2018,792,0,30.6,50,2.3,1631,18.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/07/2018,382,2,29.7,53,1.4,1682,19.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/07/2018,174,4,29.3,51,0.9,1498,18.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/07/2018,1889,8,30.0,56,0.9,2000,20.2,0.54,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/07/2018,611,11,32.7,48,2.2,1908,20.2,2.53,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/07/2018,670,14,34.3,45,2.2,1967,20.6,1.64,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/07/2018,1994,21,30.8,60,1.8,2000,22.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/07/2018,1697,22,30.3,60,1.8,2000,21.6,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/07/2018,715,1,29.1,64,1.2,2000,21.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/07/2018,671,12,34.5,50,1.4,1901,22.5,1.89,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/07/2018,688,13,36.4,41,1.3,1655,21.0,2.86,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/07/2018,649,14,35.8,49,2.8,1264,23.4,2.4,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/07/2018,1297,17,34.9,51,2.2,1235,23.2,0.98,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/07/2018,1899,21,30.2,65,2.3,1642,22.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/07/2018,1773,22,29.8,66,3.2,1511,22.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
25/07/2018,939,0,28.9,66,2.2,2000,21.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
25/07/2018,1893,8,28.7,70,3.5,1470,22.6,0.52,0.0,0.0,1,1,0.0,0.0,1.0,0.0
25/07/2018,1412,17,33.2,56,2.2,1428,23.2,1.03,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/07/2018,355,3,27.7,76,0.2,1376,23.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/07/2018,306,5,27.4,78,0.8,1301,23.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/07/2018,1823,8,28.3,72,0.8,1165,22.7,0.34,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/07/2018,628,13,32.4,54,0.7,896,21.8,1.41,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/07/2018,774,15,33.1,58,1.9,882,23.7,0.87,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/07/2018,920,16,33.5,57,2.8,989,23.8,1.55,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/07/2018,1394,17,33.1,59,2.9,1038,24.0,1.14,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/07/2018,1868,21,30.0,74,2.7,1056,24.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/07/2018,1709,22,29.4,78,1.6,1011,25.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
27/07/2018,747,1,28.3,78,0.5,1072,24.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
27/07/2018,371,3,27.6,80,1.6,929,23.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
27/07/2018,647,6,27.2,85,0.1,702,24.4,0.02,0.0,0.0,1,1,0.0,0.0,1.0,0.0
27/07/2018,1111,7,27.6,80,1.0,783,23.8,0.27,0.0,0.0,1,1,0.0,0.0,1.0,0.0
27/07/2018,1763,8,28.5,76,0.9,725,23.8,0.59,0.0,0.0,1,1,0.0,0.0,1.0,0.0
27/07/2018,507,14,34.1,57,1.8,667,24.3,1.13,0.0,0.0,1,1,0.0,0.0,1.0,0.0
27/07/2018,776,15,35.3,52,1.9,822,23.9,2.15,0.0,0.0,1,1,0.0,0.0,1.0,0.0
27/07/2018,2183,18,33.7,62,3.2,1082,25.3,0.87,0.0,0.0,1,1,0.0,0.0,1.0,0.0
